212645;AGROECOLOGIA;Bacharelado;Integral;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;1.00;2.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;20;641.40;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;597.64;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;.00;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;604.08;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;453.26;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;606.45;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;614.39;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56
212622;BIOTECNOLOGIA;Bacharelado;Integral;30;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;1.00;1.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;15;739.27;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;623.16;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;447.39;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;672.77;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;639.53;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;576.97;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;702.41;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56
212635;CIÊNCIAS BIOLÓGICAS ;Licenciatura;Noturno;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;2.00;1.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;20;671.18;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;584.48;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;.00;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;637.25;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;622.04;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;653.60;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56
212605;ENGENHARIA AGRONÔMICA;Bacharelado;Integral;50;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;1.00;2.00;1.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;25;693.51;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;603.97;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;.00;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;6;649.43;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;628.54;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;678.24;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56
212644;FÍSICA;Licenciatura;Noturno;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;2.00;2.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;20;647.13;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;563.13;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;.00;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;599.33;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;574.59;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;608.81;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56
212643;QUÍMICA;Licenciatura;Noturno;40;CAMPUS DE ARARAS;Araras;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;2.00;2.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;20;653.16;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;581.68;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;.00;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;608.13;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;640.69;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;518.88;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;638.81;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56
212661;ADMINISTRAÇÃO;Bacharelado;Integral;50;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;2.00;2.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;25;700.47;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;617.00;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;453.94;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;6;634.03;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;616.12;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;677.16;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56
212660;CIÊNCIAS BIOLÓGICAS ;Bacharelado;Integral;40;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;2.00;1.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;20;679.76;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;597.49;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;.00;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;620.93;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;3;606.40;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;647.40;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56
212658;ENGENHARIA AGRONÔMICA;Bacharelado;Integral;50;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;2.00;2.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;25;663.42;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;551.87;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;.00;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;6;608.27;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;568.57;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;651.46;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56
212657;ENGENHARIA AMBIENTAL;Bacharelado;Integral;50;CAMPUS DE BURI - LAGOA DO SINO;Buri;SP;UNIVERSIDADE FEDERAL DE SÃO CARLOS;UFSCAR;2.00;1.00;2.00;2.00;2.00;.00;.00;.00;.00;.01;.01;Ampla concorrência;25;692.01;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;599.22;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);1;554.26;.00;2022-02-19T00:17:56;Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;6;634.51;.00;2022-02-19T00:17:56;Candidatos com deficiência que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56;Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;4;598.20;.00;2022-02-19T00:17:56;Candidatos com deficiência autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;1;.00;.00;2022-02-19T00:17:56;Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;5;656.24;.00;2022-02-19T00:17:56;Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;2;.00;.00;2022-02-19T00:17:56
